Numero animale,Gruppo,Data evento,Tipo,Descrizione,Data uscita,Utente,Data,Tempo,Mese,Anno,Mese Anno,id,count
94,Giovenche,2020-12-19 07:43:03.437,Cambio ID,558566 -> 94,2021-11-16 15:50:13.100,User1,2020-12-19,07:43:03.437000,12,2020,2020-12,7633,357
94,Giovenche,2020-12-19 07:43:03.437,Cambio ID del transponder, -> 1096,2021-11-16 15:50:13.100,,2020-12-19,07:43:03.437000,12,2020,2020-12,7634,357
94,Giovenche,2020-12-19 07:38:35.880,Cambio gruppo,"22, Giovenche -> 2, VMS 2",2021-11-16 15:50:13.100,User1,2020-12-19,07:38:35.880000,12,2020,2020-12,7635,357
94,Giovenche,2020-12-19 00:00:00.000,Parto,Normale,2021-11-16 15:50:13.100,FRANCESCO,2020-12-19,00:00:00,12,2020,2020-12,7636,357
98,Asciutte,2020-12-18 17:06:27.587,Cambio gruppo,"5, Asciutte -> 26, Parco 6",2021-11-16 15:50:13.100,User1,2020-12-18,17:06:27.587000,12,2020,2020-12,7637,357
924,Asciutte,2020-12-18 17:06:27.587,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-18,17:06:27.587000,12,2020,2020-12,7638,357
970,Asciutte,2020-12-18 17:06:27.587,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-18,17:06:27.587000,12,2020,2020-12,7639,357
821,Asciutte,2020-12-18 17:06:27.570,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-18,17:06:27.570000,12,2020,2020-12,7640,357
825,Asciutte,2020-12-18 17:06:27.570,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-18,17:06:27.570000,12,2020,2020-12,7641,357
827,Asciutte,2020-12-18 17:06:27.570,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-18,17:06:27.570000,12,2020,2020-12,7642,357
752,Asciutte,2020-12-18 17:06:27.557,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-18,17:06:27.557000,12,2020,2020-12,7643,357
801,Asciutte,2020-12-18 17:06:27.557,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-18,17:06:27.557000,12,2020,2020-12,7644,357
803,Asciutte,2020-12-18 17:06:27.557,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-18,17:06:27.557000,12,2020,2020-12,7645,357
645,Asciutte,2020-12-18 17:06:27.540,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-18,17:06:27.540000,12,2020,2020-12,7646,357
707,Asciutte,2020-12-18 17:06:27.540,Cambio gruppo,"5, Asciutte -> 26, Parco 6",2022-01-10 20:55:02.603,User1,2020-12-18,17:06:27.540000,12,2020,2020-12,7647,357
731,Asciutte,2020-12-18 17:06:27.540,Cambio gruppo,"5, Asciutte -> 26, Parco 6",2021-08-24 07:40:51.130,User1,2020-12-18,17:06:27.540000,12,2020,2020-12,7648,357
500,Asciutte,2020-12-18 17:06:27.523,Cambio gruppo,"5, Asciutte -> 26, Parco 6",2021-06-04 15:23:17.247,User1,2020-12-18,17:06:27.523000,12,2020,2020-12,7649,357
552,Asciutte,2020-12-18 17:06:27.523,Cambio gruppo,"5, Asciutte -> 26, Parco 6",2021-09-15 22:35:39.670,User1,2020-12-18,17:06:27.523000,12,2020,2020-12,7650,357
171,Asciutte,2020-12-18 17:06:27.510,Cambio gruppo,"5, Asciutte -> 26, Parco 6",2021-12-07 09:39:42.997,User1,2020-12-18,17:06:27.510000,12,2020,2020-12,7651,357
277,Asciutte,2020-12-18 17:06:27.510,Cambio gruppo,"5, Asciutte -> 26, Parco 6",2021-06-24 15:45:00.683,User1,2020-12-18,17:06:27.510000,12,2020,2020-12,7652,357
10,Asciutte,2020-12-18 17:06:27.493,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-18,17:06:27.493000,12,2020,2020-12,7653,357
164,Asciutte,2020-12-18 17:06:27.493,Cambio gruppo,"5, Asciutte -> 26, Parco 6",2022-02-01 23:59:00.000,User1,2020-12-18,17:06:27.493000,12,2020,2020-12,7654,357
1,Asciutte,2020-12-18 17:06:27.477,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-18,17:06:27.477000,12,2020,2020-12,7655,357
911,Asciutte,2020-12-17 11:40:45.297,Cambio gruppo,"5, Asciutte -> 3, VMS 3",2021-01-05 10:22:43.787,User1,2020-12-17,11:40:45.297000,12,2020,2020-12,7656,357
576,Asciutte,2020-12-17 09:15:37.817,Cambio gruppo,"5, Asciutte -> 3, VMS 3",2021-01-05 10:22:32.023,FRANCESCO,2020-12-17,09:15:37.817000,12,2020,2020-12,7657,357
576,Asciutte,2020-12-17 00:00:00.000,Parto,Normale,2021-01-05 10:22:32.023,User1,2020-12-17,00:00:00,12,2020,2020-12,7658,357
911,Asciutte,2020-12-17 00:00:00.000,Aborto,,2021-01-05 10:22:43.787,User1,2020-12-17,00:00:00,12,2020,2020-12,7659,357
937,VMS 4,2020-12-16 14:48:19.620,BCS,"BCS: 4,00 - GDP: 252",,User1,2020-12-16,14:48:19.620000,12,2020,2020-12,7660,357
536,VMS 2,2020-12-16 14:48:03.243,BCS,"BCS: 4,00 - GDP: 450",,User1,2020-12-16,14:48:03.243000,12,2020,2020-12,7661,357
43,VMS 2,2020-12-16 14:47:53.453,BCS,"BCS: 3,75 - GDP: 272",,User1,2020-12-16,14:47:53.453000,12,2020,2020-12,7662,357
38,VMS 2,2020-12-16 14:47:43.500,BCS,"BCS: 3,75 - GDP: 271",2021-12-07 09:39:42.967,User1,2020-12-16,14:47:43.500000,12,2020,2020-12,7663,357
33,VMS 2,2020-12-16 14:47:29.917,BCS,"BCS: 3,50 - GDP: 286",,User1,2020-12-16,14:47:29.917000,12,2020,2020-12,7664,357
25,VMS 2,2020-12-16 14:47:17.753,BCS,"BCS: 3,75 - GDP: 296",2021-03-22 23:59:00.000,User1,2020-12-16,14:47:17.753000,12,2020,2020-12,7665,357
982,VMS 1,2020-12-16 14:47:02.847,BCS,"BCS: 3,25 - GDP: 10",2021-01-05 10:23:05.320,User1,2020-12-16,14:47:02.847000,12,2020,2020-12,7666,357
871,VMS 1,2020-12-16 14:46:51.237,BCS,"BCS: 3,25 - GDP: 15",,User1,2020-12-16,14:46:51.237000,12,2020,2020-12,7667,357
871,VMS 1,2020-12-16 14:34:41.980,Note,Generale,,User1,2020-12-16,14:34:41.980000,12,2020,2020-12,7668,357
831,VMS 1,2020-12-16 14:34:22.527,Note,Generale,,User1,2020-12-16,14:34:22.527000,12,2020,2020-12,7669,357
831,VMS 1,2020-12-16 14:30:22.970,Note,Generale,,User1,2020-12-16,14:30:22.970000,12,2020,2020-12,7670,357
730,Parco 6,2020-12-16 10:49:23.410,Cambio gruppo,"26, Parco 6 -> 3, VMS 3",,FRANCESCO,2020-12-16,10:49:23.410000,12,2020,2020-12,7671,357
719,VMS 1,2020-12-16 10:48:01.073,Cambio gruppo,"1, VMS 1 -> 2, VMS 2",2021-11-16 15:50:13.160,User1,2020-12-16,10:48:01.073000,12,2020,2020-12,7672,357
919,VMS 1,2020-12-16 10:47:37.817,Cambio gruppo,"1, VMS 1 -> 2, VMS 2",,FRANCESCO,2020-12-16,10:47:37.817000,12,2020,2020-12,7673,357
749,VMS 4,2020-12-16 10:46:48.267,Asciutta,Dry Off,2021-03-04 14:41:37.023,FRANCESCO,2020-12-16,10:46:48.267000,12,2020,2020-12,7674,357
749,VMS 4,2020-12-16 10:46:39.717,Cambio gruppo,"4, VMS 4 -> 5, Asciutte",2021-03-04 14:41:37.023,FRANCESCO,2020-12-16,10:46:39.717000,12,2020,2020-12,7675,357
937,VMS 4,2020-12-16 10:46:09.437,Cambio gruppo,"4, VMS 4 -> 5, Asciutte",,FRANCESCO,2020-12-16,10:46:09.437000,12,2020,2020-12,7676,357
937,VMS 4,2020-12-16 10:46:03.780,Asciutta,Dry Off,,FRANCESCO,2020-12-16,10:46:03.780000,12,2020,2020-12,7677,357
536,VMS 2,2020-12-16 10:43:56.220,Asciutta,Dry Off,,FRANCESCO,2020-12-16,10:43:56.220000,12,2020,2020-12,7678,357
536,VMS 2,2020-12-16 10:43:45.703,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",,FRANCESCO,2020-12-16,10:43:45.703000,12,2020,2020-12,7679,357
43,VMS 2,2020-12-16 10:43:28.063,Asciutta,Dry Off,,FRANCESCO,2020-12-16,10:43:28.063000,12,2020,2020-12,7680,357
43,VMS 2,2020-12-16 10:43:18.017,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",,FRANCESCO,2020-12-16,10:43:18.017000,12,2020,2020-12,7681,357
38,VMS 2,2020-12-16 10:43:02.327,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",2021-12-07 09:39:42.967,FRANCESCO,2020-12-16,10:43:02.327000,12,2020,2020-12,7682,357
38,VMS 2,2020-12-16 10:42:56.907,Asciutta,Dry Off,2021-12-07 09:39:42.967,FRANCESCO,2020-12-16,10:42:56.907000,12,2020,2020-12,7683,357
33,VMS 2,2020-12-16 10:42:38.297,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",,FRANCESCO,2020-12-16,10:42:38.297000,12,2020,2020-12,7684,357
33,VMS 2,2020-12-16 10:42:34.077,Asciutta,Dry Off,,User1,2020-12-16,10:42:34.077000,12,2020,2020-12,7685,357
25,VMS 2,2020-12-16 10:41:31.593,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",2021-03-22 23:59:00.000,User1,2020-12-16,10:41:31.593000,12,2020,2020-12,7686,357
25,VMS 2,2020-12-16 10:41:25.343,Asciutta,Dry Off,2021-03-22 23:59:00.000,User1,2020-12-16,10:41:25.343000,12,2020,2020-12,7687,357
859,VMS 3,2020-12-16 08:43:34.317,Cambio gruppo,"4, VMS 4 -> 1, VMS 1",,User1,2020-12-16,08:43:34.317000,12,2020,2020-12,7688,357
929,VMS 3,2020-12-16 08:30:37.400,Decisione di riforma,Mastite,2021-04-01 14:47:02.330,User1,2020-12-16,08:30:37.400000,12,2020,2020-12,7689,357
913,VMS 3,2020-12-16 08:29:56.117,Decisione di riforma,Mammella con problemi,2021-11-16 15:50:13.177,User1,2020-12-16,08:29:56.117000,12,2020,2020-12,7690,357
542,VMS 3,2020-12-16 08:26:11.263,Decisione di riforma,Mastite,2021-04-01 14:47:02.283,User1,2020-12-16,08:26:11.263000,12,2020,2020-12,7691,357
859,VMS 3,2020-12-16 04:56:29.057,Cambio gruppo,"3, VMS 3 -> 4, VMS 4",,User1,2020-12-16,04:56:29.057000,12,2020,2020-12,7692,357
730,Parco 6,2020-12-16 00:00:00.000,Parto,Normale,,FRANCESCO,2020-12-16,00:00:00,12,2020,2020-12,7693,357
845,VMS 4,2020-12-15 12:57:33.657,Decisione di riforma,Low yield performance,2021-11-16 15:50:13.160,User1,2020-12-15,12:57:33.657000,12,2020,2020-12,7694,357
501,VMS 2,2020-12-15 12:44:46.317,Decisione di riforma,Problemi di fertilità,2021-02-09 09:11:09.720,User1,2020-12-15,12:44:46.317000,12,2020,2020-12,7695,357
990,VMS 1,2020-12-14 12:54:02.790,Note,Generale,,User1,2020-12-14,12:54:02.790000,12,2020,2020-12,7696,357
964,VMS 3,2020-12-14 09:56:03.707,Cambio ID del transponder,1077 -> ,2020-12-14 09:51:00.083,,2020-12-14,09:56:03.707000,12,2020,2020-12,7697,357
942,VMS 4,2020-12-14 09:55:42.753,Cambio ID del transponder,347 -> ,2020-12-14 09:50:39.487,,2020-12-14,09:55:42.753000,12,2020,2020-12,7698,357
964,VMS 3,2020-12-14 09:51:00.083,Riforma,Riformato; Low yield performance,2020-12-14 09:51:00.083,User1,2020-12-14,09:51:00.083000,12,2020,2020-12,7699,357
942,VMS 4,2020-12-14 09:50:39.487,Riforma,Riformato; Low yield performance,2020-12-14 09:50:39.487,User1,2020-12-14,09:50:39.487000,12,2020,2020-12,7700,357
964,VMS 3,2020-12-14 09:46:00.083,Cambio gruppo,"3, VMS 3 -> ",2020-12-14 09:51:00.083,User1,2020-12-14,09:46:00.083000,12,2020,2020-12,7701,357
942,VMS 4,2020-12-14 09:45:39.487,Cambio gruppo,"4, VMS 4 -> ",2020-12-14 09:50:39.487,User1,2020-12-14,09:45:39.487000,12,2020,2020-12,7702,357
445,VMS 2,2020-12-12 18:56:19.543,Asciutta,Dry Off,,User1,2020-12-12,18:56:19.543000,12,2020,2020-12,7703,357
445,VMS 2,2020-12-12 18:56:07.417,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",,FRANCESCO,2020-12-12,18:56:07.417000,12,2020,2020-12,7704,357
15,VMS 2,2020-12-12 18:55:16.620,Asciutta,Dry Off,,FRANCESCO,2020-12-12,18:55:16.620000,12,2020,2020-12,7705,357
15,VMS 2,2020-12-12 18:55:01.853,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",,FRANCESCO,2020-12-12,18:55:01.853000,12,2020,2020-12,7706,357
18,VMS 2,2020-12-12 13:56:25.107,Note,Generale,,User1,2020-12-12,13:56:25.107000,12,2020,2020-12,7707,357
985,VMS 3,2020-12-12 13:53:40.040,Decisione di riforma,Mammella con problemi,2021-11-16 15:50:13.177,User1,2020-12-12,13:53:40.040000,12,2020,2020-12,7708,357
936,VMS 1,2020-12-12 13:53:21.163,Decisione di riforma,Mammella con problemi,2021-11-16 15:50:13.177,User1,2020-12-12,13:53:21.163000,12,2020,2020-12,7709,357
554,Asciutte,2020-12-12 13:47:11.887,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-12,13:47:11.887000,12,2020,2020-12,7710,357
730,Asciutte,2020-12-12 13:46:45.540,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-12,13:46:45.540000,12,2020,2020-12,7711,357
407,Asciutte,2020-12-12 13:46:33.477,Cambio gruppo,"5, Asciutte -> 26, Parco 6",2022-01-19 09:47:20.560,User1,2020-12-12,13:46:33.477000,12,2020,2020-12,7712,357
106,Asciutte,2020-12-12 13:46:24.180,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-12,13:46:24.180000,12,2020,2020-12,7713,357
450,Asciutte,2020-12-12 13:46:13.387,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-12,13:46:13.387000,12,2020,2020-12,7714,357
917,Asciutte,2020-12-12 13:46:02.483,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-12,13:46:02.483000,12,2020,2020-12,7715,357
724,Asciutte,2020-12-12 13:45:19.813,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-12,13:45:19.813000,12,2020,2020-12,7716,357
428,Asciutte,2020-12-12 13:45:11.190,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-12,13:45:11.190000,12,2020,2020-12,7717,357
127,Asciutte,2020-12-12 13:45:02.877,Cambio gruppo,"5, Asciutte -> 26, Parco 6",2021-01-06 09:58:53.780,User1,2020-12-12,13:45:02.877000,12,2020,2020-12,7718,357
553,Asciutte,2020-12-12 13:44:53.757,Cambio gruppo,"5, Asciutte -> 26, Parco 6",2022-05-05 16:07:06.283,User1,2020-12-12,13:44:53.757000,12,2020,2020-12,7719,357
860,Asciutte,2020-12-12 13:44:37.933,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-12,13:44:37.933000,12,2020,2020-12,7720,357
643,Asciutte,2020-12-12 13:44:28.147,Cambio gruppo,"5, Asciutte -> 26, Parco 6",2022-01-19 09:47:49.263,User1,2020-12-12,13:44:28.147000,12,2020,2020-12,7721,357
523,Asciutte,2020-12-12 13:44:18.303,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-12,13:44:18.303000,12,2020,2020-12,7722,357
563,Asciutte,2020-12-12 13:43:55.933,Cambio gruppo,"5, Asciutte -> 26, Parco 6",,User1,2020-12-12,13:43:55.933000,12,2020,2020-12,7723,357
908,VMS 3,2020-12-12 12:33:06.240,Decisione di riforma,Mammella con problemi,2021-02-17 10:52:06.080,User1,2020-12-12,12:33:06.240000,12,2020,2020-12,7724,357
964,VMS 3,2020-12-12 12:26:28.313,Decisione di riforma,Low yield performance,2020-12-14 09:51:00.083,User1,2020-12-12,12:26:28.313000,12,2020,2020-12,7725,357
258,VMS 1,2020-12-12 12:23:34.883,Decisione di riforma,Vecchia,2021-11-16 15:50:13.147,User1,2020-12-12,12:23:34.883000,12,2020,2020-12,7726,357
284,VMS 4,2020-12-12 12:22:17.563,Decisione di riforma,Vecchia,2021-03-04 14:41:37.010,User1,2020-12-12,12:22:17.563000,12,2020,2020-12,7727,357
320,VMS 4,2020-12-12 12:21:50.220,Decisione di riforma,Vecchia,2021-03-04 14:41:37.010,User1,2020-12-12,12:21:50.220000,12,2020,2020-12,7728,357
823,VMS 1,2020-12-12 12:19:52.457,Decisione di riforma,Altro,2021-03-04 14:41:37.023,User1,2020-12-12,12:19:52.457000,12,2020,2020-12,7729,357
22,VMS 1,2020-12-12 12:09:04.353,Asciutta,Dry Off,,User1,2020-12-12,12:09:04.353000,12,2020,2020-12,7730,357
22,VMS 1,2020-12-12 12:08:56.520,Cambio gruppo,"1, VMS 1 -> 5, Asciutte",,User1,2020-12-12,12:08:56.520000,12,2020,2020-12,7731,357
637,Asciutte,2020-12-12 12:03:24.333,Cambio gruppo,"1, VMS 1 -> 4, VMS 4",,User1,2020-12-12,12:03:24.333000,12,2020,2020-12,7732,357
637,Asciutte,2020-12-12 11:57:35.453,Cambio gruppo,"5, Asciutte -> 1, VMS 1",,User1,2020-12-12,11:57:35.453000,12,2020,2020-12,7733,357
637,Asciutte,2020-12-12 00:00:00.000,Parto,Normale; 626216,,User1,2020-12-12,00:00:00,12,2020,2020-12,7734,357
626216,Vitelli,2020-12-12 00:00:00.000,Ingresso,Nascita,,User1,2020-12-12,00:00:00,12,2020,2020-12,7735,357
986,VMS 4,2020-12-11 11:41:22.900,Note,Generale,,User1,2020-12-11,11:41:22.900000,12,2020,2020-12,7736,357
978,VMS 4,2020-12-11 11:41:03.757,Note,Generale,2022-01-11 10:27:43.053,User1,2020-12-11,11:41:03.757000,12,2020,2020-12,7737,357
872,VMS 4,2020-12-11 11:40:26.790,Note,Generale,,User1,2020-12-11,11:40:26.790000,12,2020,2020-12,7738,357
985,Asciutte,2020-12-11 10:36:18.487,Cambio gruppo,"5, Asciutte -> 3, VMS 3",2021-11-16 15:50:13.177,User1,2020-12-11,10:36:18.487000,12,2020,2020-12,7739,357
612,Asciutte,2020-12-11 10:34:40.203,Cambio gruppo,"5, Asciutte -> 3, VMS 3",,User1,2020-12-11,10:34:40.203000,12,2020,2020-12,7740,357
612,Asciutte,2020-12-11 00:00:00.000,Parto,Normale,,User1,2020-12-11,00:00:00,12,2020,2020-12,7741,357
985,Asciutte,2020-12-11 00:00:00.000,Parto,Normale,2021-11-16 15:50:13.177,User1,2020-12-11,00:00:00,12,2020,2020-12,7742,357
611,VMS 3,2020-12-10 20:47:15.013,Cambio gruppo,"3, VMS 3 -> 4, VMS 4",,User1,2020-12-10,20:47:15.013000,12,2020,2020-12,7743,357
934,VMS 4,2020-12-10 14:51:20.423,Note,Generale,,User1,2020-12-10,14:51:20.423000,12,2020,2020-12,7744,357
40,VMS 2,2020-12-10 08:47:51.417,BCS,"BCS: 3,75 - GDP: 268",,User1,2020-12-10,08:47:51.417000,12,2020,2020-12,7745,357
40,VMS 2,2020-12-10 08:47:33.793,Asciutta,Dry Off,,User1,2020-12-10,08:47:33.793000,12,2020,2020-12,7746,357
40,VMS 2,2020-12-10 08:47:16.760,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",,User1,2020-12-10,08:47:16.760000,12,2020,2020-12,7747,357
40,VMS 2,2020-12-10 00:00:00.000,Controllo gravidanza,+,,User1,2020-12-10,00:00:00,12,2020,2020-12,7748,357
988,VMS 4,2020-12-09 12:06:21.817,Note,Generale,,User1,2020-12-09,12:06:21.817000,12,2020,2020-12,7749,357
986,VMS 4,2020-12-09 12:05:51.317,BCS,"BCS: 3,25 - GDP: 10",,User1,2020-12-09,12:05:51.317000,12,2020,2020-12,7750,357
954,VMS 4,2020-12-09 12:05:31.770,BCS,"BCS: 3,50 - GDP: 11",,User1,2020-12-09,12:05:31.770000,12,2020,2020-12,7751,357
830,VMS 4,2020-12-09 12:04:46.273,Note,Generale,,User1,2020-12-09,12:04:46.273000,12,2020,2020-12,7752,357
973,VMS 3,2020-12-09 10:11:59.923,Cambio ID del transponder,14068 -> ,2020-12-09 10:06:56.610,,2020-12-09,10:11:59.923000,12,2020,2020-12,7753,357
329,VMS 2,2020-12-09 10:11:33.760,Cambio ID del transponder,3111 -> ,2020-12-09 10:06:28.527,,2020-12-09,10:11:33.760000,12,2020,2020-12,7754,357
913,VMS 4,2020-12-09 10:07:30.560,Cambio gruppo,"4, VMS 4 -> 3, VMS 3",2021-11-16 15:50:13.177,User1,2020-12-09,10:07:30.560000,12,2020,2020-12,7755,357
973,VMS 3,2020-12-09 10:06:56.610,Riforma,Riformato; Mentalità,2020-12-09 10:06:56.610,User1,2020-12-09,10:06:56.610000,12,2020,2020-12,7756,357
329,VMS 2,2020-12-09 10:06:28.527,Riforma,Riformato; Vecchia,2020-12-09 10:06:28.527,User1,2020-12-09,10:06:28.527000,12,2020,2020-12,7757,357
973,VMS 3,2020-12-09 10:01:56.610,Cambio gruppo,"3, VMS 3 -> ",2020-12-09 10:06:56.610,User1,2020-12-09,10:01:56.610000,12,2020,2020-12,7758,357
329,VMS 2,2020-12-09 10:01:28.527,Cambio gruppo,"2, VMS 2 -> ",2020-12-09 10:06:28.527,User1,2020-12-09,10:01:28.527000,12,2020,2020-12,7759,357
913,Asciutte,2020-12-08 16:34:26.430,Cambio gruppo,"5, Asciutte -> 4, VMS 4",2021-11-16 15:50:13.177,User1,2020-12-08,16:34:26.430000,12,2020,2020-12,7760,357
913,Asciutte,2020-12-08 00:00:00.000,Parto,Normale,2021-11-16 15:50:13.177,User1,2020-12-08,00:00:00,12,2020,2020-12,7761,357
988,VMS 4,2020-12-07 15:26:54.897,Diagnosi/trattamento,Dns: Zoppia per altre cause; Posizione: (-); Trt: ; Fmc: ,,User1,2020-12-07,15:26:54.897000,12,2020,2020-12,7762,357
986,VMS 4,2020-12-07 15:17:56.570,Note,Generale,,User1,2020-12-07,15:17:56.570000,12,2020,2020-12,7763,357
57,VMS 2,2020-12-07 11:07:34.330,Asciutta,Dry Off,,User1,2020-12-07,11:07:34.330000,12,2020,2020-12,7764,357
57,VMS 2,2020-12-07 11:07:26.490,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",,User1,2020-12-07,11:07:26.490000,12,2020,2020-12,7765,357
556,VMS 2,2020-12-07 11:06:26.060,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",,User1,2020-12-07,11:06:26.060000,12,2020,2020-12,7766,357
556,VMS 2,2020-12-07 11:06:22.197,Asciutta,Dry Off,,User1,2020-12-07,11:06:22.197000,12,2020,2020-12,7767,357
611,Asciutte,2020-12-07 09:11:25.853,Cambio gruppo,"5, Asciutte -> 3, VMS 3",,User1,2020-12-07,09:11:25.853000,12,2020,2020-12,7768,357
864,Asciutte,2020-12-07 05:22:38.343,Cambio gruppo,"5, Asciutte -> 4, VMS 4",,User1,2020-12-07,05:22:38.343000,12,2020,2020-12,7769,357
611,Asciutte,2020-12-07 00:00:00.000,Parto,Normale,,User1,2020-12-07,00:00:00,12,2020,2020-12,7770,357
864,Asciutte,2020-12-07 00:00:00.000,Parto,Normale,,User1,2020-12-07,00:00:00,12,2020,2020-12,7771,357
987,VMS 4,2020-12-06 16:05:30.353,Note,Generale,,User1,2020-12-06,16:05:30.353000,12,2020,2020-12,7772,357
939,VMS 4,2020-12-06 15:06:03.867,Decisione di riforma,Mentalità,2021-03-04 14:41:37.070,User1,2020-12-06,15:06:03.867000,12,2020,2020-12,7773,357
982,Asciutte,2020-12-06 07:33:26.080,Cambio gruppo,"5, Asciutte -> 1, VMS 1",2021-01-05 10:23:05.320,User1,2020-12-06,07:33:26.080000,12,2020,2020-12,7774,357
982,Asciutte,2020-12-06 00:00:00.000,Parto,Normale,2021-01-05 10:23:05.320,User1,2020-12-06,00:00:00,12,2020,2020-12,7775,357
626215,Vitelli,2020-12-06 00:00:00.000,Ingresso,Nascita,,User1,2020-12-06,00:00:00,12,2020,2020-12,7776,357
931,Asciutte,2020-12-05 16:19:50.707,Cambio gruppo,"5, Asciutte -> 1, VMS 1",,User1,2020-12-05,16:19:50.707000,12,2020,2020-12,7777,357
809,Asciutte,2020-12-05 04:38:36.850,Cambio gruppo,"5, Asciutte -> 1, VMS 1",,User1,2020-12-05,04:38:36.850000,12,2020,2020-12,7778,357
530,Asciutte,2020-12-05 04:37:22.840,Cambio gruppo,"5, Asciutte -> 1, VMS 1",2021-06-24 15:45:00.683,User1,2020-12-05,04:37:22.840000,12,2020,2020-12,7779,357
530,Asciutte,2020-12-05 00:00:00.000,Parto,Normale,2021-06-24 15:45:00.683,User1,2020-12-05,00:00:00,12,2020,2020-12,7780,357
809,Asciutte,2020-12-05 00:00:00.000,Parto,Normale,,User1,2020-12-05,00:00:00,12,2020,2020-12,7781,357
931,Asciutte,2020-12-05 00:00:00.000,Parto,Normale,,User1,2020-12-05,00:00:00,12,2020,2020-12,7782,357
830,VMS 4,2020-12-04 14:50:26.137,BCS,"BCS: 3,25 - GDP: 8",,User1,2020-12-04,14:50:26.137000,12,2020,2020-12,7783,357
816,VMS 1,2020-12-04 14:49:13.827,Note,Generale,,User1,2020-12-04,14:49:13.827000,12,2020,2020-12,7784,357
39,VMS 2,2020-12-04 00:00:00.000,Controllo gravidanza,+,2021-07-01 10:00:45.610,User1,2020-12-04,00:00:00,12,2020,2020-12,7785,357
69,VMS 2,2020-12-04 00:00:00.000,Controllo gravidanza,+,2022-04-11 16:36:43.707,User1,2020-12-04,00:00:00,12,2020,2020-12,7786,357
918,VMS 2,2020-12-04 00:00:00.000,Controllo gravidanza,+,2021-03-04 14:41:37.057,User1,2020-12-04,00:00:00,12,2020,2020-12,7787,357
915,VMS 2,2020-12-03 11:19:16.347,Diagnosi/trattamento,Dns: Lesioni del capezzolo; Posizione: PD; Trt: ; Fmc: ,2021-02-09 09:11:42.940,User1,2020-12-03,11:19:16.347000,12,2020,2020-12,7788,357
988,VMS 4,2020-12-03 11:18:37.940,BCS,"BCS: 3,25 - GDP: 9",,User1,2020-12-03,11:18:37.940000,12,2020,2020-12,7789,357
988,VMS 4,2020-12-03 11:18:21.940,Note,Generale,,User1,2020-12-03,11:18:21.940000,12,2020,2020-12,7790,357
907,VMS 4,2020-12-03 11:17:45.160,Note,Generale,,User1,2020-12-03,11:17:45.160000,12,2020,2020-12,7791,357
903,VMS 2,2020-12-03 09:21:37.973,Asciutta,Dry Off,,User1,2020-12-03,09:21:37.973000,12,2020,2020-12,7792,357
903,VMS 2,2020-12-03 09:21:31.473,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",,User1,2020-12-03,09:21:31.473000,12,2020,2020-12,7793,357
28,VMS 2,2020-12-03 09:21:13.067,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",2021-01-01 23:59:00.000,User1,2020-12-03,09:21:13.067000,12,2020,2020-12,7794,357
28,VMS 2,2020-12-03 09:21:09.413,Asciutta,Dry Off,2021-01-01 23:59:00.000,User1,2020-12-03,09:21:09.413000,12,2020,2020-12,7795,357
943,VMS 3,2020-12-03 00:00:00.000,Controllo gravidanza,+,2021-03-04 14:41:37.070,User1,2020-12-03,00:00:00,12,2020,2020-12,7796,357
